INFO 2025-08-30 00:06:30,170 autoreload 11512 13544 Watching for file changes with StatReloader
INFO 2025-08-30 00:28:37,009 basehttp 24532 11064 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:28:37,023 basehttp 24532 11064 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-08-30 00:28:37,055 basehttp 24532 16480 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:28:37,069 basehttp 24532 16480 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:28:37,069 basehttp 24532 11064 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:28:53,479 basehttp 24532 11064 "GET /admin/doctors/doctor/add/ HTTP/1.1" 200 21008
INFO 2025-08-30 00:28:57,489 basehttp 24532 11064 "GET /admin/ HTTP/1.1" 200 8536
INFO 2025-08-30 00:29:01,133 basehttp 24532 11064 "GET / HTTP/1.1" 200 1662
INFO 2025-08-30 00:29:16,846 basehttp 24532 11064 "GET /admin/login/ HTTP/1.1" 302 0
INFO 2025-08-30 00:29:16,918 basehttp 24532 11064 "GET /admin/ HTTP/1.1" 200 8536
INFO 2025-08-30 00:29:32,649 basehttp 24532 11064 "GET /admin/patients/patient/add/ HTTP/1.1" 200 19475
INFO 2025-08-30 00:29:32,677 basehttp 24532 16480 "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
INFO 2025-08-30 00:29:32,677 basehttp 24532 24236 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
INFO 2025-08-30 00:29:32,743 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:29:32,878 basehttp 24532 11064 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:29:54,613 basehttp 24532 11064 "POST /admin/patients/patient/add/ HTTP/1.1" 200 19956
INFO 2025-08-30 00:29:54,693 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:30:24,998 basehttp 24532 11064 "POST /admin/patients/patient/add/ HTTP/1.1" 302 0
INFO 2025-08-30 00:30:25,174 basehttp 24532 11064 "GET /admin/patients/patient/ HTTP/1.1" 200 14114
INFO 2025-08-30 00:30:25,356 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:30:33,271 basehttp 24532 11064 "GET /admin/doctors/doctor/ HTTP/1.1" 200 14232
INFO 2025-08-30 00:30:33,359 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:30:40,642 basehttp 24532 11064 "GET /admin/mappings/patientdoctormapping/add/ HTTP/1.1" 200 16947
INFO 2025-08-30 00:30:40,717 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:31:31,676 basehttp 24532 11064 "POST /admin/mappings/patientdoctormapping/add/ HTTP/1.1" 200 17178
INFO 2025-08-30 00:31:31,759 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:31:43,343 basehttp 24532 11064 "GET /admin/accounts/user/1/change/?_to_field=id HTTP/1.1" 200 24703
INFO 2025-08-30 00:31:43,372 basehttp 24532 16480 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 304 0
INFO 2025-08-30 00:31:43,374 basehttp 24532 24236 "GET /static/admin/js/SelectBox.js HTTP/1.1" 304 0
INFO 2025-08-30 00:31:43,423 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:31:43,521 basehttp 24532 11064 "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:31:43,522 basehttp 24532 24236 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:31:43,522 basehttp 24532 16480 "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:31:43,522 basehttp 24532 20068 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:31:47,735 basehttp 24532 20068 "GET /admin/mappings/patientdoctormapping/add/ HTTP/1.1" 200 16947
INFO 2025-08-30 00:31:47,811 basehttp 24532 20068 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:32:02,196 basehttp 24532 20068 "POST /admin/mappings/patientdoctormapping/add/ HTTP/1.1" 302 0
INFO 2025-08-30 00:32:02,269 basehttp 24532 20068 "GET /admin/mappings/patientdoctormapping/ HTTP/1.1" 200 14981
INFO 2025-08-30 00:32:02,442 basehttp 24532 20068 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:32:28,900 basehttp 24532 20068 "GET /admin/auth/ HTTP/1.1" 200 5192
INFO 2025-08-30 00:32:28,915 basehttp 24532 16480 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,915 basehttp 24532 24236 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,915 basehttp 24532 11064 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,915 basehttp 24532 18600 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,915 basehttp 24532 20068 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,961 basehttp 24532 18600 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,961 basehttp 24532 11064 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,971 basehttp 24532 11064 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:32:28,972 basehttp 24532 18600 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,374 basehttp 24532 18600 "GET /admin/mappings/patientdoctormapping/?o=5 HTTP/1.1" 200 14983
INFO 2025-08-30 00:32:35,412 basehttp 24532 20068 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,414 basehttp 24532 11064 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,414 basehttp 24532 24236 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,414 basehttp 24532 16480 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,414 basehttp 24532 24192 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,419 basehttp 24532 20068 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,420 basehttp 24532 11064 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,422 basehttp 24532 16480 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:35,556 basehttp 24532 18600 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:32:47,649 basehttp 24532 18600 "GET /admin/auth/group/add/ HTTP/1.1" 200 13351
INFO 2025-08-30 00:32:47,684 basehttp 24532 18600 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-08-30 00:32:47,685 basehttp 24532 11064 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:47,700 basehttp 24532 11064 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-08-30 00:32:47,706 basehttp 24532 11064 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-08-30 00:32:47,738 basehttp 24532 16480 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:33:34,805 basehttp 24532 16480 "POST /admin/auth/group/add/ HTTP/1.1" 302 0
INFO 2025-08-30 00:33:34,868 basehttp 24532 16480 "GET /admin/auth/group/ HTTP/1.1" 200 10496
INFO 2025-08-30 00:33:34,894 basehttp 24532 16480 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-08-30 00:33:34,903 basehttp 24532 11064 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:33:35,044 basehttp 24532 16480 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:33:35,146 basehttp 24532 16480 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-08-30 00:33:35,178 basehttp 24532 16480 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:33:39,353 basehttp 24532 16480 "GET /admin/auth/group/1/change/ HTTP/1.1" 200 13576
INFO 2025-08-30 00:33:39,430 basehttp 24532 16480 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:33:44,433 basehttp 24532 16480 "POST /admin/auth/group/1/change/ HTTP/1.1" 302 0
INFO 2025-08-30 00:33:44,492 basehttp 24532 16480 "GET /admin/auth/group/ HTTP/1.1" 200 10498
INFO 2025-08-30 00:33:44,580 basehttp 24532 16480 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:33:49,792 basehttp 24532 16480 "GET /admin/auth/ HTTP/1.1" 200 5192
INFO 2025-08-30 00:33:54,243 basehttp 24532 16480 "GET /admin/auth/ HTTP/1.1" 200 5192
INFO 2025-08-30 00:33:56,964 basehttp 24532 16480 "GET /admin/ HTTP/1.1" 200 9779
INFO 2025-08-30 00:34:06,447 basehttp 24532 16480 "GET /admin/auth/group/1/change/ HTTP/1.1" 200 13576
INFO 2025-08-30 00:34:06,523 basehttp 24532 16480 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:34:23,838 basehttp 24532 16480 "GET /admin/auth/ HTTP/1.1" 200 5192
INFO 2025-08-30 00:34:25,935 basehttp 24532 16480 "GET /admin/ HTTP/1.1" 200 9779
INFO 2025-08-30 00:34:30,639 basehttp 24532 16480 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 00:34:30,670 basehttp 24532 11064 "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:34:30,716 basehttp 24532 16480 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:34:30,731 basehttp 24532 16480 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:34:30,733 basehttp 24532 11064 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:34:42,472 basehttp 24532 11064 "GET /admin/auth/group/add/ HTTP/1.1" 200 13351
INFO 2025-08-30 00:34:42,615 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:34:45,069 basehttp 24532 11064 "GET /admin/auth/group/ HTTP/1.1" 200 10302
INFO 2025-08-30 00:34:45,149 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:35:04,759 basehttp 24532 11064 "GET /admin/auth/group/1/change/ HTTP/1.1" 200 13576
INFO 2025-08-30 00:35:04,846 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:35:20,995 basehttp 24532 11064 "POST /admin/auth/group/1/change/ HTTP/1.1" 302 0
INFO 2025-08-30 00:35:21,158 basehttp 24532 11064 "GET /admin/auth/group/ HTTP/1.1" 200 10498
INFO 2025-08-30 00:35:21,345 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:35:29,322 basehttp 24532 11064 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 00:35:29,398 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:35:31,106 basehttp 24532 11064 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24672
INFO 2025-08-30 00:35:31,138 basehttp 24532 16480 "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
INFO 2025-08-30 00:35:31,138 basehttp 24532 18600 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
INFO 2025-08-30 00:35:31,185 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:35:31,267 basehttp 24532 11064 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:36:07,901 basehttp 24532 11064 "POST /admin/accounts/user/2/change/ HTTP/1.1" 302 0
INFO 2025-08-30 00:36:07,963 basehttp 24532 11064 "GET /admin/accounts/user/ HTTP/1.1" 200 13859
INFO 2025-08-30 00:36:08,052 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:12,511 basehttp 24532 11064 "GET /admin/auth/group/ HTTP/1.1" 200 10302
INFO 2025-08-30 00:36:12,585 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:13,714 basehttp 24532 11064 "GET /admin/auth/group/1/change/ HTTP/1.1" 200 13576
INFO 2025-08-30 00:36:13,787 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:19,217 basehttp 24532 11064 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 00:36:19,286 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:21,991 basehttp 24532 11064 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24681
INFO 2025-08-30 00:36:22,070 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:31,424 basehttp 24532 11064 "GET /admin/patients/patient/ HTTP/1.1" 200 13877
INFO 2025-08-30 00:36:31,605 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:38,540 basehttp 24532 11064 "GET /admin/auth/group/ HTTP/1.1" 200 10302
INFO 2025-08-30 00:36:38,615 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:40,424 basehttp 24532 11064 "GET /admin/auth/group/1/change/ HTTP/1.1" 200 13576
INFO 2025-08-30 00:36:40,502 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:41,956 basehttp 24532 11064 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 00:36:42,037 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:36:43,020 basehttp 24532 11064 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24681
INFO 2025-08-30 00:36:43,096 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:37:51,688 basehttp 24532 11064 "POST /admin/accounts/user/2/change/ HTTP/1.1" 302 0
INFO 2025-08-30 00:37:51,748 basehttp 24532 11064 "GET /admin/accounts/user/ HTTP/1.1" 200 13859
INFO 2025-08-30 00:37:51,791 basehttp 24532 11064 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,791 basehttp 24532 18600 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,793 basehttp 24532 16480 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,794 basehttp 24532 16688 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,797 basehttp 24532 12724 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,802 basehttp 24532 11064 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,805 basehttp 24532 18600 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,810 basehttp 24532 16480 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,811 basehttp 24532 16688 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,813 basehttp 24532 12724 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,815 basehttp 24532 11064 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,817 basehttp 24532 18600 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:51,857 basehttp 24532 13992 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:37:52,068 basehttp 24532 13992 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:52,068 basehttp 24532 18600 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:52,104 basehttp 24532 18600 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:37:54,622 basehttp 24532 18600 "GET /admin/auth/group/ HTTP/1.1" 200 10302
INFO 2025-08-30 00:37:54,692 basehttp 24532 18600 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:37:55,723 basehttp 24532 18600 "GET /admin/auth/group/1/change/ HTTP/1.1" 200 13576
INFO 2025-08-30 00:37:55,754 basehttp 24532 13992 "GET /static/admin/js/SelectBox.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:55,754 basehttp 24532 11064 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 304 0
INFO 2025-08-30 00:37:55,814 basehttp 24532 18600 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:37:55,912 basehttp 24532 13992 "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:37:55,913 basehttp 24532 11064 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:37:55,913 basehttp 24532 18600 "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:38:00,080 basehttp 24532 18600 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 00:38:00,153 basehttp 24532 18600 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:38:08,273 basehttp 24532 18600 "POST /admin/logout/ HTTP/1.1" 200 3576
INFO 2025-08-30 00:38:09,512 basehttp 24532 18600 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-08-30 00:38:09,525 basehttp 24532 18600 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4178
INFO 2025-08-30 00:38:09,552 basehttp 24532 18600 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-08-30 00:38:29,586 basehttp 24532 18600 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2025-08-30 00:38:38,629 basehttp 24532 18600 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2025-08-30 00:38:42,831 basehttp 24532 18600 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2025-08-30 00:38:46,924 basehttp 24532 18600 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2025-08-30 00:38:55,805 basehttp 24532 18600 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2025-08-30 00:39:01,529 basehttp 24532 18600 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-08-30 00:39:01,588 basehttp 24532 18600 "GET /admin/ HTTP/1.1" 200 10702
INFO 2025-08-30 00:39:01,616 basehttp 24532 18600 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-30 00:39:01,631 basehttp 24532 18600 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:39:03,774 basehttp 24532 18600 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24681
INFO 2025-08-30 00:39:03,805 basehttp 24532 18600 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-08-30 00:39:03,811 basehttp 24532 18600 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-08-30 00:39:03,822 basehttp 24532 18600 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-08-30 00:39:03,826 basehttp 24532 18600 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-08-30 00:39:03,858 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:39:03,955 basehttp 24532 18600 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:39:03,955 basehttp 24532 11064 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:39:07,776 basehttp 24532 11064 "GET /admin/accounts/user/2/password/ HTTP/1.1" 200 9158
INFO 2025-08-30 00:39:27,818 basehttp 24532 11064 "POST /admin/accounts/user/2/password/ HTTP/1.1" 200 9310
INFO 2025-08-30 00:39:43,889 basehttp 24532 11064 "POST /admin/accounts/user/2/password/ HTTP/1.1" 302 0
INFO 2025-08-30 00:39:43,979 basehttp 24532 11064 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24817
INFO 2025-08-30 00:39:44,152 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:39:44,170 basehttp 24532 11064 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:39:48,267 basehttp 24532 11064 "POST /admin/logout/ HTTP/1.1" 200 3576
INFO 2025-08-30 00:39:49,342 basehttp 24532 11064 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-08-30 00:39:49,354 basehttp 24532 11064 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4178
INFO 2025-08-30 00:39:56,982 basehttp 24532 11064 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2025-08-30 00:40:30,471 basehttp 24532 11064 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2025-08-30 00:40:36,506 basehttp 24532 11064 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-08-30 00:40:36,563 basehttp 24532 11064 "GET /admin/ HTTP/1.1" 200 11022
INFO 2025-08-30 00:40:47,655 basehttp 24532 11064 "GET /admin/accounts/ HTTP/1.1" 200 5091
INFO 2025-08-30 00:40:49,545 basehttp 24532 11064 "GET /admin/accounts/ HTTP/1.1" 200 5091
INFO 2025-08-30 00:40:50,618 basehttp 24532 11064 "GET /admin/accounts/user/ HTTP/1.1" 200 13626
INFO 2025-08-30 00:40:50,648 basehttp 24532 11064 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-08-30 00:40:50,652 basehttp 24532 11064 "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:40:50,674 basehttp 24532 11064 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-08-30 00:40:50,698 basehttp 24532 18600 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:40:50,712 basehttp 24532 11064 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:40:50,712 basehttp 24532 18600 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:40:58,988 basehttp 24532 11064 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24681
INFO 2025-08-30 00:40:59,027 basehttp 24532 18600 "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
INFO 2025-08-30 00:40:59,027 basehttp 24532 13992 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
INFO 2025-08-30 00:40:59,078 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:40:59,173 basehttp 24532 11064 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
INFO 2025-08-30 00:41:03,819 basehttp 24532 11064 "POST /admin/accounts/user/2/change/ HTTP/1.1" 302 0
INFO 2025-08-30 00:41:03,885 basehttp 24532 11064 "GET /admin/accounts/user/ HTTP/1.1" 200 13859
INFO 2025-08-30 00:41:03,971 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:41:07,783 basehttp 24532 11064 "GET /admin/accounts/user/?o= HTTP/1.1" 200 13561
INFO 2025-08-30 00:41:07,861 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:41:09,107 basehttp 24532 11064 "GET /admin/accounts/user/?o=6 HTTP/1.1" 200 13818
INFO 2025-08-30 00:41:09,184 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:41:17,443 basehttp 24532 11064 "GET /admin/accounts/user/2/change/?_changelist_filters=o%3D6 HTTP/1.1" 200 24777
INFO 2025-08-30 00:41:17,534 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:41:19,278 basehttp 24532 11064 "GET /admin/accounts/user/2/password/ HTTP/1.1" 200 9158
INFO 2025-08-30 00:41:27,209 basehttp 24532 11064 "POST /admin/accounts/user/2/password/ HTTP/1.1" 302 0
INFO 2025-08-30 00:41:27,289 basehttp 24532 11064 "GET /admin/accounts/user/2/change/ HTTP/1.1" 200 24825
INFO 2025-08-30 00:41:27,369 basehttp 24532 11064 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-08-30 00:41:29,641 basehttp 24532 11064 "POST /admin/logout/ HTTP/1.1" 200 3576
INFO 2025-08-30 00:41:30,757 basehttp 24532 11064 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-08-30 00:41:30,772 basehttp 24532 11064 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4178
INFO 2025-08-30 00:41:37,448 basehttp 24532 11064 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-08-30 00:41:37,523 basehttp 24532 11064 "GET /admin/ HTTP/1.1" 200 5019
INFO 2025-08-30 00:46:15,412 basehttp 24532 11064 "POST /admin/logout/ HTTP/1.1" 200 3576
INFO 2025-08-30 00:46:15,443 basehttp 24532 11064 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-30 00:46:15,445 basehttp 24532 16420 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-30 00:46:15,445 basehttp 24532 9068 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-30 00:46:15,446 basehttp 24532 22680 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-30 00:46:15,711 basehttp 24532 9068 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-30 00:46:15,711 basehttp 24532 22680 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-30 00:46:17,045 basehttp 24532 9068 "GET /admin/ HTTP/1.1" 302 0
